city,name,dba,phone,carrier_type,active_trucks,mailing_address,effective_date,active_no
Kenedy,"ALEXANDER FORD-MERCURY, INC.",ALEXANDER FORD,8305832514,Tow Truck Company,3,"PO BOX 720
KENEDY, TX. 78119
",3/1/2017,005198257C
Kennard,*** City Data Not Found ***
Kennedale,EAGLE TRUCK & AUTO PARTS LC,NO DATA,8175168163,Tow Truck Company,2,"PO BOX 1113
KENNEDALE, TX. 76060
",3/2/2017,005869214C
Kennedale,SEAN JONES,PRO STAR RECOVERY,682-978-9920,Tow Truck Company,1,"PO BOX 1161
KENNEDALE, TX. 76060
",8/20/2016,006502638C
Kennedale,MARQUEZ & SON'S QUALITY AUTO SALES & USE,NO DATA,8175167044,Tow Truck Company,1,"401 E MANSFIELD HWY
KENNEDALE, TX. 76060
",2/12/2017,005481740C
Kennedale,"JDB TOWING, LLC",BEARDS TOWING,8174782001,Tow Truck Company - Commercial Carrier,5,"PO BOX 737
KENNEDALE, TX. 76060
",6/2/2017,006457022C
Kerens,*** City Data Not Found ***
Kermit,MARK COLEMAN,ANCHOR TOWING,4322519497,Tow Truck Company - Commercial Carrier,1,"100 S ASH ST
KERMIT, TX. 79745
",10/21/2016,006453529C
Kermit,C & N MANAGEMENT INC,WINKLER COUNTY WRECKER SERVICE,,Tow Truck Company - Commercial Carrier,1,"PO BOX 644
KERMIT, TX. 79745
",1/18/2017,006455301C
Kerrville,MIDWAY WRECKER SERVICE,NO DATA,8308954114,Tow Truck Company - Commercial Carrier,7,"2628 JUNCTION HWY
KERRVILLE, TX. 78028
",12/23/2016,005307917C
Kerrville,HILL COUNTRY WRECKER SERVICE,NO DATA,8303775732,Tow Truck Company - Commercial Carrier,2,"249 VINE ST
KERRVILLE, TX. 78028
",1/26/2017,005952521C
Kerrville,"J.D.S. WRECKER,INC.",NO DATA,8307924243,Tow Truck Company,3,"845 RANCHERO ROAD
KERRVILLE, TX. 78028
",8/8/2016,005318907C
Kerrville,JIMMY'S TOWING SERVICE LLC,NO DATA,8307924240,Tow Truck Company,4,"202 KERRVILLE COUNTRY DR
KERRVILLE, TX. 78028
",3/9/2017,005315807C
Kerrville,BRADLEY W FRIEDRICHS,BRADS WRECKER SERVICE,8303770792,Tow Truck Company,2,"3496  MEDINA HWY
KERRVILLE, TX. 78028
",8/17/2016,006463178C
Kerrville,G & M PERFORMANCE TOWING,NO DATA,8303777207,Tow Truck Company,1,"126  GOAT CREEK CUT OFF RD
KERRVILLE, TX. 78028
",2/17/2017,006520921C
Kerrville,JERRY SPARKS,JDS ASSET RECOVERY,8307924243,Tow Truck Company,0,"STE B
845 RANCHERO RD
KERRVILLE, TX. 78028
",2/21/2017,006286287C
Kilgore,JOE GARNER,GARNER'S WRECKER SERVICE,9039843566,Tow Truck Company,3,"1307 ENGERY DR
KILGORE, TX. 75662
",10/9/2016,005368291C
Kilgore,SOUTHERN FINANCE INC,ACTION RECOVERY,903-720-0123,Tow Truck Company,1,"6845  STATE HIGHWAY 42
KILGORE, TX. 75662
",3/31/2017,006510173C
Killeen,FRANKLIN GRAY,UNLIMITED TOWING,2546813275,Tow Truck Company,1,"900  LEIFESTER CIR
STE A
KILLEEN, TX. 76549
",11/8/2016,006518591C
Killeen,AFFORDABLE TOWING & RECOVERY,NO DATA,2546349208,Tow Truck Company,4,"5198 CHAPPARAL RD NO 7
KILLEEN, TX. 76541
",7/8/2016,005685792C
Killeen,GOODE INDUSTRIES OPERATING LLC,GOODE TOWING & RECOVERY,2545262774,Tow Truck Company,1,"5209 S FT HOOD ST
KILLEEN, TX. 76542
",7/22/2016,005064792C
Killeen,HWY 195 USED AUTO PARTS INC,HWY 195 USED AUTO PARTS,2546162886,Tow Truck Company,1,"12077  STATE HIGHWAY 195
KILLEEN, TX. 76542
",8/16/2016,006515788C
Killeen,JAMES WHELAND,TOTAL RECOVERY & TOWING,2547819974,Tow Truck Company,1,"1803 GODMAN ST
KILLEEN, TX. 76543
",6/3/2016,006513226C
Killeen,KILLEEN TOWING & RECOVERY,"KILLEEN TOWING & RECOVERY, INC.",2545263856,Tow Truck Company - Commercial Carrier,6,"12197  STATE HWY 195
KILLEEN, TX. 76542
",1/25/2017,006432084C
Killeen,J & A TOWING AND RECOVERY,J & A TOWING AND RECOVERY,2547818663,Tow Truck Company,3,"707  HAYNES DR
KILLEEN, TX. 76543
",11/3/2016,006490929C
Killeen,ACTION TOWING & RECOVERY INC,NO DATA,2546281012,Tow Truck Company - Commercial Carrier,2,"5304 TRIMMIER RD
KILLEEN, TX. 76542
",3/18/2015,006434597C
Killeen,365 TOWING & RECOVERY LLC,365 TOWING & RECOVERY,254-258-5623,Tow Truck Company,1,"2903 S FORT HOOD ST
KILLEEN, TX. 76542
",9/11/2016,006503399C
Killeen,WOLFMAN'S TOWING & STORAGE,NO DATA,2546347115,Tow Truck Company,2,"4300 OLD FLORENCE RD
KILLEEN, TX. 76542
",7/22/2016,005816058C
Killeen,"BILL'S TOWING & STORAGE, INC.",NO DATA,2546281010,Tow Truck Company,5,"3700 BACON RANCH RD
KILLEEN, TX. 76542
",1/1/2017,0000032391
Killeen,"TRIPLE ""R"" SALVAGE",NO DATA,2546997441,Tow Truck Company,1,"801 N ROY REYNOLDS DR
KILLEEN, TX. 76543
",12/22/1998,005273494C
Killeen,DODGE COUNTRY LTD,NO DATA,2546346767,Tow Truck Company,1,"1902 E CENTRAL TX EXPRESSWAY
KILLEEN, TX. 76541
",3/1/2006,005467159C
Killeen,SALADO TOWING LLC,LEON'S WRECKER & RECOVERY,2549536300,Tow Truck Company,2,"4000 E VETERANS MEMORIAL BLVD
KILLEEN, TX. 76543
",10/1/2016,006510483C
Killeen,DAVIS TOWING LLC,NO DATA,2546165227,Tow Truck Company,1,"417 W AVENUE E STE B
KILLEEN, TX. 76541
",1/29/2017,005850132C
Kingsbury,*** City Data Not Found ***
Kingsville,"MINUTEMAN TOWING, LLC",NO DATA,361-720-0236,Tow Truck Company - Commercial Carrier,2,"1002 S 14TH STREET
KINGSVILLE, TX. 78363
",2/22/2016,006436137C
Kingsville,NEESSEN AUTO GROUP INC,NEESSEN AUTO GROUP INC,3615160011,Tow Truck Company,1,"2151 N US HIGHWAY 77 BYP
KINGSVILLE, TX. 78363
",7/1/2016,006514116C
Kirby,PATRICK AUTO,PATRICK MOTORS & PATRICK AUTOS,4094235574,Tow Truck Company,4,"807 NORTH MARGARET
KIRBYVILLE, TX. 75956
",10/25/2016,005039910C
Kirbyville,PATRICK AUTO,PATRICK MOTORS & PATRICK AUTOS,4094235574,Tow Truck Company,4,"807 NORTH MARGARET
KIRBYVILLE, TX. 75956
",10/25/2016,005039910C
Knollwood,*** City Data Not Found ***
Kountze,WIMER'S AUTO & TRUCK SERVICE,NO DATA,4092464733,Tow Truck Company,2,"PO BOX 1956
KOUNTZE, TX. 77625
",7/12/2017,005082975C
Kress,*** City Data Not Found ***
Krugerville,GATOR TOWING,NO DATA,8775342138,Tow Truck Company,3,"516 CORTES ST
KRUGERVILLE, TX. 76227
",9/19/2014,005458748C
Krum,"RON'S WRECKER AND TOWING SERVICE,LLC",NO DATA,9405660906,Tow Truck Company,4,"PO BOX 116
KRUM, TX. 76249
",7/10/2016,005377492C
Kyle,RICARDO AGUILAR,EAGLE R TOWING,5123515432,Tow Truck Company,2,"47  FLINT RD
KYLE, TX. 78640
",2/4/2017,006482862C
Kyle,4 WAY AUTO SHOP,NO DATA,5122682011,Tow Truck Company,2,"PO BOX 341
KYLE, TX. 78640
",6/26/2016,005192607C
Kyle,JR'S WRECKER SERVICE,NO DATA,512-262-8054,Tow Truck Company,2,"11201  CAMINO REAL
KYLE, TX. 78640
",9/12/2016,006515968C
Kyle,JAVIER R GARCIA,GARMEZ TOWING,5123128015,Tow Truck Company,2,"404 SPARROW LANE
KYLE, TX. 78640
",8/9/2014,005727677C
Kyle,JACOB'S AUTO SHOP,JACOBS AFFORDABLE TOWING,5127757587,Tow Truck Company,1,"2400  WINDY HILL RD
KYLE, TX. 78640
",1/26/2016,006469381C
Kyle,OUTLAWS TOWING SERVICE,OUTLAWS TOWING SERVICE,5128448190,Tow Truck Company,1,"900  PETRAS WAY
KYLE, TX. 78640
",1/29/2017,006465630C
Kyle,DARRELL'S WRECKER SERVICE,NO DATA,5123764347,Tow Truck Company,1,"12251 CAMINO REAL
KYLE, TX. 78640
",6/14/2016,005042210C
Kyle,VICTOR GARCIA,GARCIA'S TOWING,5124503307,Tow Truck Company,1,"149 FIRWOOD SOUTH
KYLE, TX. 78640
",2/1/2017,006267176C
Kyle,PETE'S WRECKER SERVICE,NO DATA,5122681137,Tow Truck Company,2,"PO BOX 1571
KYLE, TX. 78640
",9/16/2016,0000038316
La Feria,STEPHERSON INC,RIO TOWING AND RECOVERY,797-2557,Tow Truck Company,3,"PO BOX 561
LA FERIA, TX. 78559
",9/29/2016,006301938C
La Feria,LA FERIA WRECKER SER.,NO DATA,9567972123,Tow Truck Company,6,"PO BOX 686
LA FERIA, TX. 78559
",12/19/2016,0000030169
La Feria,I69 HEAVY RESCUE,I69 HEAVY RESCUE,9563642275,Tow Truck Company,2,"PO BOX 686
LA FERIA, TX. 78559
",9/30/2015,006503879C
La Feria,FRONTIER RECOVERY LLC,FRONTIER RECOVERY,4565363457,Tow Truck Company,1,"PO BOX 26
LA FERIA, TX. 78559
",1/15/2017,006479660C
La Grange,BERGER'S WRECKER SERVICE,NO DATA,4099686029,Tow Truck Company - Commercial Carrier,2,"171 S MADISON
LA GRANGE, TX. 78945
",7/17/2011,005286285C
La Grange,"R & D BISHOP, INC",PAUL'S TOWING & STORAGE,979-968-5951,Tow Truck Company,2,"1010 E TRAVIS
LA GRANGE, TX. 78945
",5/13/2017,005990645C
La Grange,"R S BEHRENS, INC.",RON'S AUTO REPAIR,9792474848,Tow Truck Company,5,"PO BOX 249
LA GRANGE, TX. 78945
",6/13/2016,006488597C
La Grulla,*** City Data Not Found ***
La Joya,JOE H GARZA,LA JOYA TOWING,956-271-2524,Tow Truck Company - Commercial Carrier,1,"505 CEDAR
LA JOYA, TX. 78560
",12/15/2016,006458163C
La Joya,123 TOWING,NO DATA,956-222-6442,Tow Truck Company - Commercial Carrier,1,"505  CEDAR ST
LA JOYA, TX. 78560
",12/15/2016,006440130C
La Marque,DARIN RADZIESKI,409 TOWING & RECOVERY,,Tow Truck Company - Commercial Carrier,1,"PO BOX 279
LA MARQUE, TX. 77568
",8/28/2015,006456172C
La Marque,BARBARA SHEPPARD,SHEP'S AUTOMOTIVE & WRECKER SERVICE,4099358307,Tow Truck Company,1,"3725 HWY 1765
LA MARQUE, TX. 77568
",2/22/2017,006467041C
La Marque,MCH TRUCK & AUTO REPAIR,NO DATA,4099353511,Tow Truck Company,2,"PO BOX 872
LA MARQUE, TX. 77568
",5/10/2014,005065622C
La Marque,CASH MONEY TOWING LLC,CASH MONEY TOWING LLC,2813393333,Tow Truck Company - Commercial Carrier,2,"PO BOX 279
LA MARQUE, TX. 77568
",2/6/2017,006455731C
La Marque,LAMARQUE AUTO SALVAGE/ BEST WRECKER,NO DATA,4099388482,Tow Truck Company,3,"105 FM 1765
LA MARQUE, TX. 77568
",8/11/2016,000072777C
La Marque,SCOTT A. SHEPPARD,NO DATA,4099868306,Tow Truck Company,1,"PO  BOX 912
LA MARQUE, TX. 77568
",10/19/2014,005703555C
La Porte,RELIANCE TOWING,NO DATA,281-900-6787,Tow Truck Company,1,"PO BOX 915
LA PORTE, TX. 77572
",12/3/2016,006480701C
La Porte,INDUSTRIAL TRANSPORTATION & TOWING LLC,ITT/TOWING 4 TA-TAS,832 434 4084,Tow Truck Company - Commercial Carrier,4,"PO  BOX 116
LA PORTE, TX. 77572
",2/27/2017,006414613C
La Porte,LA PORTE AUTOMOTIVE,LA PORTE  AUTOMOTIVE,2814702004,Tow Truck Company - Commercial Carrier,1,"PO BOX 87
LA PORTE, TX. 77572
",9/15/2012,006448636C
La Porte,DELBERT SAULS,D & S WRECKER SERVICE,281-476-9949,Tow Truck Company,1,"9226  SPENCER HWY
LA PORTE, TX. 77571
",4/20/2017,006476998C
La Porte,LAPORTE TOWING INC,NO DATA,2814702004,Tow Truck Company,2,"PO BOX 87
LA PORTE, TX. 77572
",9/15/2012,005052331C
La Porte,THOMASON TOWING,NO DATA,281 960 2568,Tow Truck Company,5,"PO BOX 1521
LA PORTE , TX. 77571
",1/12/2017,006085503C
La Vernia,PIT STOP TOWING,PIT STOP TOWING,8307793203,Tow Truck Company - Commercial Carrier,2,"31 COUNTY ROAD 337
LA VERNIA, TX. 78121
",6/7/2016,005046700C
La Vernia,JORGE RAMIREZ,JORGE'S TOWING,2107846364,Tow Truck Company,1,"140  HIDDEN FOREST DR
LA VERNIA, TX. 78121
",5/24/2016,006512985C
La Villa,*** City Data Not Found ***
La Ward,*** City Data Not Found ***
LaCoste,*** City Data Not Found ***
Lacy-Lakeview,*** City Data Not Found ***
Lago Vista,*** City Data Not Found ***
Lake Bridgeport,*** City Data Not Found ***
Lake Dallas,TWO STEPPIN TOWING,NO DATA,940-498-1100,Tow Truck Company,2,"718 E HUNDLEY DR STE 120
LAKE DALLAS, TX. 75065
",1/1/2017,005054571C
Lake Jackson,*** City Data Not Found ***
Lake Worth,*** City Data Not Found ***
Lakeport,*** City Data Not Found ***
Lakeway,*** City Data Not Found ***
Lakewood Village,*** City Data Not Found ***
Lamesa,BEATTY TOWING & RECOVERY,NO DATA,806-759-9768,Tow Truck Company,2,"1210 NORTH 10TH STREET
LAMESA, TX. 79331
",6/14/2017,006049589C
Lamesa,AUTOMOTIVE SPECIALTY SHOP,NO DATA,8068728813,Tow Truck Company,1,"1306 N DALLAS
LAMESA, TX. 79331
",1/20/2017,005040720C
Lamesa,DELAGARZA AUTO,NO DATA,806-872-9382,Tow Truck Company - Commercial Carrier,1,"202 NE 26TH STREET
LAMESA, TX. 79331
",9/11/2013,006401453C
Lampasas,"HOFFPAUIR, JIM, INC.",NO DATA,5125566285,Tow Truck Company,3,"802 NORTH KEY AVE
LAMPASAS, TX. 76550
",11/1/2002,005013138C
Lampasas,JCHK MCGEHEE LLC,ASAP TOWING,5127346162,Tow Truck Company,4,"PO BOX 1507
LAMPASAS, TX. 76550
",9/15/2015,006500866C
Lancaster,NEGRETE TOWING,NO DATA,214-769-6575,Tow Truck Company - Commercial Carrier,1,"379 GREEN RD
LANCASTER, TX. 75146
",12/14/2014,006437878C
Lancaster,WILDCAT RECOVERY,COUNTRYWIDE ASSET & AUTO REC OF DALLAS,9725728304,Tow Truck Company - Commercial Carrier,5,"3164  SPRINGFIELD AVE
LANCASTER, TX. 75134
",8/1/2016,006407727C
Lancaster,ARTHUR STEGALL,NO DATA,2148934417,Tow Truck Company,1,"825 WAYNELEE
LANCASTER, TX. 75146
",3/22/2010,006424219C
Lancaster,24 HOUR WRECKER SERVICE INC.,NO DATA,9722275188,Tow Truck Company - Commercial Carrier,1,"PO BOX 432
LANCASTER, TX. 75146
",11/1/2016,005052021C
Lancaster,MALCOLM FISHER,TASHA'S TOWING,214-428-2526,Tow Truck Company,1,"2801  YELLOW ROSE LN
LANCASTER, TX. 75134
",3/9/2017,006509573C
Lancaster,WALTOW LLC,NO DATA,469-226-1821,Tow Truck Company,1,"226  SOUTHWOOD DR
LANCASTER, TX. 75146
",9/30/2016,006515618C
Lancaster,CALDERONE'S TOWING,NO DATA,2142028479,Tow Truck Company - Commercial Carrier,2,"1800 MEADOW LARK LN
LANCASTER, TX. 75146
",5/3/2017,006430643C
Laredo,CARRILLO BROTHERS AUTO SALES,NO DATA,956 796 1406,Tow Truck Company,0,"2501 JAIME ZAPATA MEMORIAL HWY
LAREDO, TX. 78043
",2/10/2017,005925528C
Laredo,ATLAS RECOVERY,NO DATA,956-727-1522,Tow Truck Company - Commercial Carrier,4,"PO BOX 3151
LAREDO, TX. 78044
",3/28/2017,006434607C
Laredo,XTREME TOWING SERVICES INC,NO DATA,956-724-1620,Tow Truck Company - Commercial Carrier,2,"1501 SAN BERNARDO STE C
LAREDO, TX. 78040
",3/14/2017,006448306C
Laredo,TOWING FLORES,NO DATA,9564158315,Tow Truck Company,1,"422  BADAJOZ
LAREDO, TX. 78046
",5/10/2017,006510854C
Laredo,A-1 COLLISION SUPER CENTER,A-1 COLLISION SUPERCENTER,9567259119,Tow Truck Company,1,"3310 F SAUNDERS
LAREDO, TX. 78043
",4/1/2009,005430937C
Laredo,H. CABELLO WRECKER SERVICE,NO DATA,9567232552,Tow Truck Company - Commercial Carrier,4,"2601 GUADALUPE STREET
LAREDO, TX. 78043
",7/15/2015,006423818C
Laredo,BORDER HAULERS LLC,NO DATA,9562864452,Tow Truck Company,1,"PO BOX 2104
LAREDO, TX. 78044
",8/29/2016,006497684C
Laredo,"GONZALEZ, G., WRECKER",NO DATA,956-722-3703,Tow Truck Company,4,"1902 GARFIELD
LAREDO, TX. 78043
",4/16/2013,005423816C
Laredo,MELISSA VEGA,COWBOY RECOVERY & TOWING,956-701-1175,Tow Truck Company,2,"PO BOX 440760
LAREDO, TX. 78044
",6/1/2017,006500826C
Laredo,GARZA'S TOWING INC.,NO DATA,9567230207,Tow Truck Company - Commercial Carrier,5,"10521 WIN ROCK
LAREDO, TX. 78045
",11/11/2014,006424209C
Laredo,"MARTINEZ, JESSE DEL NORTE",NO DATA,8567227575,Tow Truck Company,2,"PO BOX 1897
LAREDO, TX. 78044
",3/25/2017,005487191C
Laredo,ROYAL CREDIT AUTO SALES INC,NO DATA,956-728-8838,Tow Truck Company,1,"1301  SAN DARIO AVE
LAREDO, TX. 78040
",8/17/2016,006498975C
Laredo,JOSE LUIS GONZALEZ,RECIO AUTO SALES,9567289860,Tow Truck Company - Commercial Carrier,1,"102 NORTH ZAPATA HWY
LAREDO, TX. 78043
",4/2/2014,006444793C
Laredo,MARTINEZ WRECKER SERVICE,NO DATA,9567274777,Tow Truck Company,4,"4410 E SAUNDERS ST
LAREDO, TX. 78041
",6/11/2017,005039740C
Laredo,JANSEA TOWING LLC,SMU TOWING COMPANY,9567271986,Tow Truck Company - Commercial Carrier,4,"520 SOUTH ZAPATA HWY
LAREDO, TX. 78043
",5/29/2016,006423838C
Laredo,RODRIGO D. GUEVARA,CERTIFIED TOWING SERVICE,956-771-4621,Tow Truck Company,1,"1811  SHERMAN ST
LAREDO, TX. 78040
",2/28/2017,006485194C
Laredo,M & M WRECKER SERVICE AND AUTO SALES INC,NO DATA,9567225005,Tow Truck Company - Commercial Carrier,4,"4410 EAST SAUNDERS
LAREDO, TX. 78041
",6/11/2017,006433335C
Laredo,JANSEA TOWING LLC,NO DATA,9567271986,Tow Truck Company,4,"520 S  ZAPATA HWY
LAREDO, TX. 78043
",5/29/2016,006189031C
Laredo,JL&R AUTO SALES LLC,NO DATA,9567910827,Tow Truck Company,0,"1615 S ZAPATA HWY
LAREDO, TX. 78046
",10/3/2016,006475236C
Laredo,BORDER TOWING LLC,BORDER TOWING DOS,956 753 7446,Tow Truck Company - Commercial Carrier,4,"PO BOX 450305
LAREDO, TX. 78045
",5/29/2016,006433966C
Laredo,"D. F. GONZALEZ TOWING, INC",NO DATA,956 -722-3703,Tow Truck Company,6,"1902 GARFIELD
LAREDO, TX. 78043
",11/1/2016,005165014C
Laredo,ABC STORAGE RENTALS & TOWING,NO DATA,9567243223,Tow Truck Company,4,"PO BOX 3151
LAREDO, TX. 78044
",3/28/2017,005326407C
Laredo,CABELLO RECOVERY SERVICE INC.,NO DATA,361-586-4701,Tow Truck Company,4,"2601 GUADALUPE
LAREDO, TX. 78043
",2/14/2016,006167128C
Laredo,"CORTEZ, NICOLAS",NICKS TOWING SERVICE,956 9498014,Tow Truck Company,3,"317 N  MEADOW
LAREDO, TX. 78040
",4/10/2014,005378222C
Laredo,RICARDO SANTOS,MYI TOWING SERVICE,9562511697,Tow Truck Company,1,"3294 SAINT CATHERINE LOOP
LAREDO, TX. 78046
",10/10/2016,006517220C
Laredo,LUIS UGARTECHEA,COWBOY AUTO TRANSPORT,9566937620,Tow Truck Company - Commercial Carrier,1,"131 VALLADOLID
LAREDO, TX. 78046
",10/13/2014,006450848C
Laredo,"CABELLO'S WRECKER SERVICE, INC",NO DATA,9567232552,Tow Truck Company,7,"2601 GUADALUPE ST
LAREDO, TX. 78043
",9/10/2016,0000034067
Laredo,BORDER TOWING LLC,NO DATA,9567537446,Tow Truck Company - Commercial Carrier,4,"P O BOX 450305
LAREDO, TX. 78045
",5/29/2016,006417495C
Laredo,CITY TOWING,NO DATA,956-722-0108,Tow Truck Company - Commercial Carrier,4,"PO BOX 3151
LAREDO, TX. 78044
",3/28/2017,006434346C
Laredo,CABELLO ENTERPRISES LLC,ROGER CABELLO WRECKER SVC,956-723-4232,Tow Truck Company - Commercial Carrier,4,"P O BOX 3151
LAREDO, TX. 78043
",3/28/2017,006439469C
Laredo,EAGLE FORD TOWING,SANTA FE TOWING,9567537446,Tow Truck Company,4,"520 ZAPATA HIGHWAY 83
LAREDO, TX. 78043
",5/29/2016,006499705C
Laredo,"OROZCO'S, INC.",NO DATA,9567243549,Tow Truck Company,1,"8370 MINES ROAD
LAREDO, TX. 78045
",2/13/2017,0000037681
Laredo,PAZ GARAGE,NO DATA,9567229138,Tow Truck Company - Commercial Carrier,1,"2903 SAN BERNARDO
LAREDO, TX. 78040
",1/14/2009,006412111C
Latexo,*** City Data Not Found ***
Lavon,*** City Data Not Found ***
League City,WHITTINGTON  AUTO WRECKER,WHITTINGTON AUTO WRECKER,281-332-1124,Tow Truck Company - Commercial Carrier,4,"PO BOX 130
LEAGUE CITY, TX. 77574
",11/17/2016,006400912C
League City,DAVID GRITZEWSKY,ABSOLUTE TOWING AND RECOVERY,8322852457,Tow Truck Company,1,"1832  FLAMINGO DR
LEAGUE CITY, TX. 77573
",11/9/2016,006470112C
League City,ACTION RECOVERY INC,NO DATA,2436,Tow Truck Company,4,"827 TX HWY 96
LEAGUE CITY, TX. 77573
",3/20/2015,006495982C
League City,"SOUTHBELT WRECKER, INC.",ROCKIN'R SERVICES,281 332 8671,Tow Truck Company,0,"495 CORYELL
LEAGUE CITY, TX. 77573
",12/29/2016,005960252C
League City,DANIEL KEITH TRUESDALE,KEITH'S SOUTHBELT WRECKER,2813324032,Tow Truck Company,2,"809  COURTLAND VW
LEAGUE CITY, TX. 77573
",10/7/2016,006517420C
League City,"STAMPEDE TOWING, INC.",NO DATA,2813388691,Tow Truck Company,4,"115 LEAGUE STREET
LEAGUE CITY, TX. 77573
",4/23/2017,006102874C
League City,ZDD LOGISTICS LLC,NO DATA,3618769901,Tow Truck Company,0,"PO BOX 1043
LEAGUE CITY, TX. 77574
",12/30/2015,006506622C
League City,GASS AUTOMOTIVE INC,NO DATA,2813169988,Tow Truck Company,3,"P O  BOX 1885
LEAGUE CITY, TX. 77574
",1/22/2017,006445414C
League City,LOUIS WENZEL,BAYOU CITY WRECKER,281 535 1400,Tow Truck Company,4,"P O  BOX 275
LEAGUE CITY, TX. 77574
",12/30/2016,006061561C
League City,CLASSIC TRANSPORT,NO DATA,2813161325,Tow Truck Company,6,"1715 CANARY
LEAGUE CITY, TX. 77573
",10/12/2017,005165714C
League City,DEWITT WRECKER,DEWITT WRECKER,281 338 0676,Tow Truck Company,3,"2110 WILLIAMSBURG CT SO
LEAGUE CITY, TX. 77573
",6/20/2016,006270536C
League City,GULF COAST AUTO & TRUCK,GULF COAST RESOURCES INC,281-332-8376,Tow Truck Company - Commercial Carrier,1,"281 HWY 3 SOUTH
LEAGUE CITY, TX. 77573
",3/10/2012,006418906C
League City,BAYTOWN WRECKER SERVICE INC,BAYTOWN COLLISION CENTER,2814217373,Tow Truck Company,1,"610 W MAIN ST
LEAGUE CITY, TX. 77573
",4/1/2017,006503369C
League City,ACTION TOWING INC,PYRAMID PARKING SOLUTIONS INC,2813382036,Tow Truck Company,5,"827 W LEAGUE CITY PKWY
LEAGUE CITY, TX. 77573
",4/19/2017,005075583C
Leakey,LEAKEY AUTO SUPPLY,NO DATA,8302326656,Tow Truck Company,2,"PO BOX 1086
LEAKEY, TX. 78873
",3/9/2017,005065822C
Leander,NANCE & BRANNON ENTERPRISE LLC,NEW GENERATION TOWING,512-386-1863,Tow Truck Company,1,"NO 166
23393 NAMELESS RD
LEANDER, TX. 78641
",6/2/2017,006524494C
Leander,J & R RECOVERY LLC,SEIZED RECOVERY,512-528-0995,Tow Truck Company,3,"1112  LAUREL GLEN BLVD
LEANDER, TX. 78641
",10/1/2016,006478479C
Leander,LEANDER TOWING LLC,NO DATA,512-663-6833,Tow Truck Company,2,"PO BOX 2128
LEANDER, TX. 78646
",1/21/2016,006496693C
Leander,FLOYD CANTWELLS USED CARS AND PARTS,NO DATA,5122592539,Tow Truck Company - Commercial Carrier,2,"9800 RURAL ROUTE 2243
LEANDER, TX. 78641
",5/18/2017,006426120C
Leander,PEPPER MOTORCYCLE TOWING,PEPPER MOTORCYCLE TOWING,2108849624,Tow Truck Company,1,"16810  BLACK KETTLE DR
LEANDER, TX. 78641
",11/19/2015,006490139C
Leander,JOSE SALAZAR,SALAZAR TOWING,5127916582,Tow Truck Company,1,"1008 S WEST DR
LEANDER, TX. 78641
",2/28/2017,006483923C
Leary,*** City Data Not Found ***
Leon Valley,*** City Data Not Found ***
Leona,*** City Data Not Found ***
Leonard,*** City Data Not Found ***
Leroy,*** City Data Not Found ***
Levelland,EDWARD WHITEHEAD,EDWARD'S TOWING,8065353994,Tow Truck Company,1,"1496  MCHAM DR
LEVELLAND, TX. 79336
",10/11/2016,006517450C
Levelland,BUSH WRECKER SERVICE,NO DATA,8068947551,Tow Truck Company,3,"1848 W HIGHWAY 114
LEVELLAND, TX. 79336
",3/15/2017,0000037750
Lewisville,"CALIBER BODYWORKS OF TEXAS, INC.",CALIBER COLLISION,817-595-2040,Tow Truck Company,1,"401 E CORPORATE DR
LEWISVILLE, TX. 75057
",11/4/2016,006518321C
Lewisville,JOSE BECIEZ,BECIEZ TOWING,972-246-9107,Tow Truck Company,1,"PO BOX 21
LEWISVILLE, TX. 75067
",7/30/2014,006488897C
Lewisville,BENNU ENTERPRISES LLC,TOW N GO,4692759666,Tow Truck Company,4,"300 N MILL ST
LEWISVILLE, TX. 75057
",8/5/2016,006515588C
Lewisville,CALIBER BODYWORKS OF TEXAS INC,CALIBER COLLISION CENTERS,4699489500,Tow Truck Company,2,"401 E CORPORATE DR
LEWISVILLE, TX. 75057
",11/18/2016,006518991C
Lewisville,PRO-TOW WRECKER SERVICE,PRO TOW WRECKER,972 219 7090,Tow Truck Company,3,"P O BOX 655
LEWISVILLE, TX. 75067
",2/1/2017,0000030825
Lewisville,CALIBER BODYWORKS OF TEXAS INC,CALIBER COLLISION CENTERS,2818210017,Tow Truck Company,2,"401 E CORPORATE DR STE 150
LEWISVILLE, TX. 75057
",1/1/2016,006514657C
Lewisville,CALIBER BODYWORKS OF TEXAS INC.,CALIBER COLLISION CENTER,4699489500,Tow Truck Company,1,"401 E CORPORATE DR
LEWISVILLE, TX. 75057
",10/1/2016,006517550C
Lewisville,ARMENTA TOWING SERVICE,NO DATA,214-732-6759,Tow Truck Company - Commercial Carrier,1,"1184 BREEZE WOOD
LEWISVILLE, TX. 75077
",10/18/2014,006417395C
Lewisville,CALIBER HOLDING CORPORATION,CALIBER BODYWORKS OF TEXAS INC,469-948-9500,Tow Truck Company,0,"401 E CORPORATE DR
STE 150
LEWISVILLE, TX. 75057
",7/1/2015,006500987C
Lewisville,CALIBER BODY WORKS OF TEXAS INC,CALIBER COLLISION CENTER,4699489500,Tow Truck Company,1,"401 E CORPORATE DR
LEWISVILLE, TX. 75057
",10/1/2016,006520881C
